SNo,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,Denominations,IssueBranchCode,PayTeller
205,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6674,10000000,300,4180496
206,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7004,10000000,300,4180496
207,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7030,10000000,300,4180496
208,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6688,10000000,300,4180496
209,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7046,10000000,300,4180496
210,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7014,10000000,300,4180496
211,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6682,10000000,300,4180496
212,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7036,10000000,300,4180496
213,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7050,10000000,300,4180496
214,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6692,10000000,300,4180496
215,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7038,10000000,300,4180496
216,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7010,10000000,300,4180496
217,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7012,10000000,300,4180496
218,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6676,10000000,300,4180496
219,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7034,10000000,300,4180496
220,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6686,10000000,300,4180496
221,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6680,10000000,300,4180496
222,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7032,10000000,300,4180496
223,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7040,10000000,300,4180496
224,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7016,10000000,300,4180496
225,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,6696,10000000,300,4180496
226,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PHL FINIVEST PVT LTD,OC,7042,10000000,300,4180496
227,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6699,10000000,300,4180496
228,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6683,10000000,300,4180496
229,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6687,10000000,300,4180496
230,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6695,10000000,300,4180496
231,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,7001,10000000,300,4180496
232,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6697,10000000,300,4180496
233,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6691,10000000,300,4180496
234,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6693,10000000,300,4180496
235,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6685,10000000,300,4180496
236,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL CAPITAL AND HOUSING FINANCE LTD,OC,6689,10000000,300,4180496
237,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7007,10000000,300,4180496
238,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7005,10000000,300,4180496
239,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7015,10000000,300,4180496
240,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7013,10000000,300,4180496
241,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7019,10000000,300,4180496
242,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7011,10000000,300,4180496
243,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7021,10000000,300,4180496
244,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7003,10000000,300,4180496
245,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7009,10000000,300,4180496
246,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,PIRAMAL ENTERPRISES LTD,OC,7017,10000000,300,4180496
247,8.47202E+20,4/12/2019,4/12/2019,4/26/2019,PONUGOTI HEMENDAR RAO,OL,23643,100000,847,8424020
248,8.47202E+20,4/12/2019,4/12/2019,4/26/2019,PONUGOTI HEMENDAR RAO,OL,23641,100000,847,8424020
249,8.47202E+20,4/12/2019,4/12/2019,4/26/2019,PONUGOTI HEMENDAR RAO,OL,23645,100000,847,8424020
250,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKA INVESTMENTS AND FINANCE LTD,OC,7065,10000000,300,4180496
251,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKA INVESTMENTS AND FINANCE LTD,OC,7067,10000000,300,4180496
252,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKA INVESTMENTS AND FINANCE LTD,OC,7063,10000000,300,4180496
253,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKA INVESTMENTS AND FINANCE LTD,OC,7069,10000000,300,4180496
254,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKA INVESTMENTS AND FINANCE LTD,OC,7071,10000000,300,4180496
255,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKESHWAR INVESTMENTS PVT LTD,OC,7058,10000000,300,4180496
256,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKESHWAR INVESTMENTS PVT LTD,OC,7056,10000000,300,4180496
257,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKESHWAR INVESTMENTS PVT LTD,OC,7054,10000000,300,4180496
258,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKESHWAR INVESTMENTS PVT LTD,OC,7062,10000000,300,4180496
259,3.00202E+20,4/12/2019,4/12/2019,4/26/2019,RENUKESHWAR INVESTMENTS PVT LTD,OC,7060,10000000,300,4180496
260,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SHIVAM TRANSCON PRIVATE LIMITED,TL,2351,1000000,78,7601204
261,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SHIVAM TRANSCON PRIVATE LIMITED,TL,2353,1000000,78,7601204
262,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SHIVAM TRANSCON PRIVATE LIMITED,TL,2355,1000000,78,7601204
263,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SHIVAM TRANSCON PRIVATE LIMITED,TL,2349,1000000,78,7601204
264,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SHIVAM TRANSCON PRIVATE LIMITED,TL,2346,1000000,78,7601204
265,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,TL,2359,1000000,78,7601204
266,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,OL,10046,100000,78,7601204
267,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,OL,10040,100000,78,7601204
268,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,OL,10042,100000,78,7601204
269,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,OL,10044,100000,78,7601204
270,7.82019E+19,4/12/2019,4/12/2019,4/26/2019,SKYWORLD DEVELOPERS LLP,OL,10048,100000,78,7601204
271,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9445,1000000,813,3122247
272,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9439,1000000,813,3122247
273,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9444,1000000,813,3122247
274,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9446,1000000,813,3122247
275,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9443,1000000,813,3122247
276,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9438,1000000,813,3122247
277,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9441,1000000,813,3122247
278,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9442,1000000,813,3122247
279,8.13202E+20,4/12/2019,4/12/2019,4/26/2019,TEXPORT CREATION,TL,9440,1000000,813,3122247
280,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,OC,5268,10000000,691,3300196
281,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,OC,5266,10000000,691,3300196
282,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,OC,5267,10000000,691,3300196
283,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,TL,10931,1000000,691,3300196
284,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,TL,10932,1000000,691,3300196
285,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,TL,10930,1000000,691,3300196
286,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,ALOK NARAYAN PANDEY,TL,10929,1000000,691,3300196
287,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,BELLWEY INTERNATIONAL CO,TL,10933,1000000,691,3300196
288,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,BELLWEY INTERNATIONAL CO,TL,10936,1000000,691,3300196
289,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,BELLWEY INTERNATIONAL CO,TL,10935,1000000,691,3300196
290,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,BELLWEY INTERNATIONAL CO,TL,10937,1000000,691,3300196
291,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,BELLWEY INTERNATIONAL CO,TL,10934,1000000,691,3300196
292,4.61202E+20,4/15/2019,4/15/2019,4/29/2019,CHHATTISGARH DISTILLERIES LIMITED,OC,1357,10000000,461,5578876
293,5.09202E+20,4/15/2019,4/15/2019,4/29/2019,DEMPO INDUSTRIES PVT LTD,OL,13883,100000,509,7315678
294,5.09202E+20,4/15/2019,4/15/2019,4/29/2019,DEMPO INDUSTRIES PVT LTD,OL,13881,100000,509,7315678
295,5.09202E+20,4/15/2019,4/15/2019,4/29/2019,DEMPO INDUSTRIES PVT LTD,OL,13889,100000,509,7315678
296,5.09202E+20,4/15/2019,4/15/2019,4/29/2019,DEMPO INDUSTRIES PVT LTD,OL,13887,100000,509,7315678
297,5.09202E+20,4/15/2019,4/15/2019,4/29/2019,DEMPO INDUSTRIES PVT LTD,OL,13885,100000,509,7315678
298,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2864,10000000,1355,5137969
299,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2872,10000000,1355,5137969
300,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2860,10000000,1355,5137969
301,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2862,10000000,1355,5137969
302,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2866,10000000,1355,5137969
303,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2868,10000000,1355,5137969
304,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2858,10000000,1355,5137969
305,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2870,10000000,1355,5137969
306,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2874,10000000,1355,5137969
307,1.3552E+21,4/15/2019,4/15/2019,4/29/2019,GUJARAT FLUORO CHEMICALS LIMITED,OC,2856,10000000,1355,5137969
308,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,KOTESWAR RAO GULLAPALLY,OL,23675,100000,847,8424020
309,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,KOTESWAR RAO GULLAPALLY,OL,23668,100000,847,8424020
310,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,KOTESWAR RAO GULLAPALLY,OL,23670,100000,847,8424020
311,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,KOTESWAR RAO GULLAPALLY,OL,23677,100000,847,8424020
312,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,KOTESWAR RAO GULLAPALLY,OL,23672,100000,847,8424020
313,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,MANDADI RAMULU,OL,23651,100000,847,8424020
314,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,MANDADI RAMULU,OL,23653,100000,847,8424020
315,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,MANDADI RAMULU,OL,23655,100000,847,8424020
316,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,MANDADI RAMULU,OL,23657,100000,847,8424020
317,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,TL,10908,1000000,691,3300196
318,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,TL,10909,1000000,691,3300196
319,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,OL,3145,100000,691,3300196
320,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,OL,3143,100000,691,3300196
321,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,OL,3144,100000,691,3300196
322,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,OL,3142,100000,691,3300196
323,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MOHINDER KUMAR JAIN,OL,3141,100000,691,3300196
324,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MR RAJ DEEPAK VARSHNEY,OL,3146,100000,691,3300196
325,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MR RAJ DEEPAK VARSHNEY,OL,3130,100000,691,3300196
326,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MR RAJ DEEPAK VARSHNEY,OL,3129,100000,691,3300196
327,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MR RAJ DEEPAK VARSHNEY,OL,3128,100000,691,3300196
328,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MR RAJ DEEPAK VARSHNEY,OL,3127,100000,691,3300196
329,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10926,1000000,691,3300196
330,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10925,1000000,691,3300196
331,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10928,1000000,691,3300196
332,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10922,1000000,691,3300196
333,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10905,1000000,691,3300196
334,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10924,1000000,691,3300196
335,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10907,1000000,691,3300196
336,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10927,1000000,691,3300196
337,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10906,1000000,691,3300196
338,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,TL,10923,1000000,691,3300196
339,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,OCEAN SPARKLE LTD,TL,7537,1000000,847,8424020
340,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PAPPI REDDY KISHORE KUMAR REDDY,OL,23687,100000,847,8424020
341,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PAPPI REDDY KISHORE KUMAR REDDY,OL,23689,100000,847,8424020
342,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PAPPI REDDY KISHORE KUMAR REDDY,OL,23683,100000,847,8424020
343,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PAPPI REDDY KISHORE KUMAR REDDY,OL,23688,100000,847,8424020
344,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PAPPI REDDY KISHORE KUMAR REDDY,OL,23685,100000,847,8424020
345,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PEDDIREDDY RAMANJANEYA REDDY,OL,23664,100000,847,8424020
346,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PEDDIREDDY RAMANJANEYA REDDY,OL,23667,100000,847,8424020
347,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PEDDIREDDY RAMANJANEYA REDDY,OL,23671,100000,847,8424020
348,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PEDDIREDDY RAMANJANEYA REDDY,OL,23669,100000,847,8424020
349,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,PEDDIREDDY RAMANJANEYA REDDY,OL,23673,100000,847,8424020
350,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2187,100000,300,4180496
351,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2189,100000,300,4180496
352,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2151,100000,300,4180496
353,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2153,100000,300,4180496
354,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2159,100000,300,4180496
355,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2169,100000,300,4180496
356,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2175,100000,300,4180496
357,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2185,100000,300,4180496
358,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2191,100000,300,4180496
359,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2161,100000,300,4180496
360,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2171,100000,300,4180496
361,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2181,100000,300,4180496
362,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2157,100000,300,4180496
363,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2179,100000,300,4180496
364,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2163,100000,300,4180496
365,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2165,100000,300,4180496
366,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2167,100000,300,4180496
367,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2173,100000,300,4180496
368,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2183,100000,300,4180496
369,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2193,100000,300,4180496
370,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2155,100000,300,4180496
371,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PREMCHAND GODHA,OL,2177,100000,300,4180496
372,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7096,10000000,300,4180496
373,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7084,10000000,300,4180496
374,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7086,10000000,300,4180496
375,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7104,10000000,300,4180496
376,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7088,10000000,300,4180496
377,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7106,10000000,300,4180496
378,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7072,10000000,300,4180496
379,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7080,10000000,300,4180496
380,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7092,10000000,300,4180496
381,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7108,10000000,300,4180496
382,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7102,10000000,300,4180496
383,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7076,10000000,300,4180496
384,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7094,10000000,300,4180496
385,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7098,10000000,300,4180496
386,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7074,10000000,300,4180496
387,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7110,10000000,300,4180496
388,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7078,10000000,300,4180496
389,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7082,10000000,300,4180496
390,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7100,10000000,300,4180496
391,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,PRL DEVELOPERS PRIVATE LIMITED,OC,7090,10000000,300,4180496
392,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23648,100000,847,8424020
393,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23652,100000,847,8424020
394,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23656,100000,847,8424020
395,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23660,100000,847,8424020
396,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23662,100000,847,8424020
397,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23654,100000,847,8424020
398,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23650,100000,847,8424020
399,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,RAVINDER AGARWAL,OL,23658,100000,847,8424020
400,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SANGIREDDY THIRUPATHI REDDY,OL,23666,100000,847,8424020
401,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SANGIREDDY THIRUPATHI REDDY,OL,23665,100000,847,8424020
402,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SANGIREDDY THIRUPATHI REDDY,OL,23663,100000,847,8424020
403,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SANGIREDDY THIRUPATHI REDDY,OL,23659,100000,847,8424020
404,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SANGIREDDY THIRUPATHI REDDY,OL,23661,100000,847,8424020
405,6.91202E+20,4/15/2019,4/15/2019,4/29/2019,SHAHAB RIZVI,TL,10910,1000000,691,3300196
406,8.13202E+20,4/15/2019,4/15/2019,4/29/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,OC,1022,10000000,813,5144485
407,8.13202E+20,4/15/2019,4/15/2019,4/29/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,OC,1023,10000000,813,5144485
408,8.13202E+20,4/15/2019,4/15/2019,4/29/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,OC,1020,10000000,813,5144485
409,8.13202E+20,4/15/2019,4/15/2019,4/29/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,OC,1021,10000000,813,5144485
410,8.13202E+20,4/15/2019,4/15/2019,4/29/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,OC,1024,10000000,813,5144485
411,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SRI KRISHNA INFRAASTRUCTURES,OC,5393,10000000,847,8424020
412,8.47202E+20,4/15/2019,4/15/2019,4/29/2019,SRI KRISHNA INFRAASTRUCTURES,OC,5391,10000000,847,8424020
413,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,SUN PHARMA LABORATORIES LIMTED,OC,7077,10000000,300,4180496
414,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,SUN PHARMA LABORATORIES LIMTED,OC,7093,10000000,300,4180496
415,3.00202E+20,4/15/2019,4/15/2019,4/29/2019,SUN PHARMA LABORATORIES LIMTED,OC,7097,10000000,300,4180496
